1.566666666666666652e+00,2.746148261425505552e+02,3.000003415153588548e+02
1.583333333333333259e+00,2.746140174705756181e+02,3.000004549866394541e+02
1.600000000000000089e+00,2.746131868884415326e+02,3.000005560709153656e+02
1.616666666666666696e+00,2.746123453724318324e+02,3.000006446049243891e+02
1.633333333333333304e+00,2.746115021349682479e+02,3.000007207526090838e+02
1.649999999999999911e+00,2.746106647671745691e+02,3.000007849349128151e+02
1.666666666666666741e+00,2.746098393898168410e+02,3.000008377679124578e+02
1.683333333333333348e+00,3.500000000000000000e+02,3.025699565418767634e+02
1.699999999999999956e+00,3.500000000000000000e+02,3.050256938966682014e+02
1.716666666666666563e+00,3.500000000000000000e+02,3.073766829981752835e+02
1.733333333333333393e+00,3.414070071871518621e+02,3.093378093354910447e+02
1.750000000000000000e+00,3.395379568682536160e+02,3.111580495152833237e+02
1.766666666666666607e+00,3.370926212082675306e+02,3.128264713198183813e+02
1.783333333333333215e+00,3.342237996837508831e+02,3.143373477115993637e+02
1.800000000000000044e+00,3.310641177516019980e+02,3.156891395273437411e+02
1.816666666666666652e+00,3.277279015318691791e+02,3.168836302109580743e+02
1.833333333333333259e+00,3.243129336499623605e+02,3.179252090357347242e+02
1.849999999999999867e+00,3.209020065503602837e+02,3.188202852535173406e+02
1.866666666666666696e+00,3.175642661303581349e+02,3.195768113126446224e+02
1.883333333333333304e+00,3.143563731099745837e+02,3.202038942774476595e+02
1.899999999999999911e+00,3.113235190425709789e+02,3.207114716606491243e+02
1.916666666666666741e+00,3.085003633928630506e+02,3.211100381154778916e+02
1.933333333333333348e+00,3.059119199832610434e+02,3.214104066392897039e+02
1.949999999999999956e+00,3.035744450332684323e+02,3.216234973578985432e+02
1.966666666666666563e+00,3.014963402047798695e+02,3.217601540648892069e+02
1.983333333333333393e+00,2.996790511424023293e+02,3.218309550708388542e+02
2.000000000000000000e+00,2.981181197699270342e+02,3.218460750732925248e+02
2.016666666666666607e+00,2.968040941048075751e+02,3.218151500107014726e+02
2.033333333333333215e+00,2.957235153800947387e+02,3.217471688389419455e+02
2.049999999999999822e+00,2.948598537967025095e+02,3.216503876750306290e+02
2.066666666666666430e+00,2.941943988646337402e+02,3.215322705132728061e+02
2.083333333333333481e+00,2.937070670070958727e+02,3.213994545937270573e+02
2.100000000000000089e+00,2.933771186781797269e+02,3.212577378427519079e+02
2.116666666666666696e+00,2.931837820317598471e+02,3.211120881114426311e+02
2.133333333333333304e+00,2.931067697163692856e+02,3.209666703975156565e+02
2.149999999999999911e+00,2.931266942880699844e+02,3.208248890516337610e+02
2.166666666666666519e+00,2.932253859894830157e+02,3.206894415976963160e+02
2.183333333333333126e+00,2.933861206299534388e+02,3.205623808534074897e+02
2.200000000000000178e+00,2.935937672729621681e+02,3.204451818591982146e+02
2.216666666666666785e+00,2.938348686133473961e+02,3.203388127406713011e+02
2.233333333333333393e+00,2.940976554325935695e+02,3.202438036240542374e+02
2.250000000000000000e+00,2.943720235965550387e+02,3.201603149748416968e+02
2.266666666666666607e+00,2.946494676578230383e+02,3.200882023042398714e+02
2.283333333333333215e+00,2.949229876184123214e+02,3.200270764207417074e+02
2.299999999999999822e+00,2.951869756537728904e+02,3.199763584683892077e+02
2.316666666666666430e+00,2.954370898137440236e+02,3.199353292987886448e+02
2.333333333333333481e+00,2.956701206107084090e+02,3.199031729800682342e+02
2.350000000000000089e+00,2.958838553552438952e+02,3.198790144529771737e+02
2.366666666666666696e+00,2.960769441368744310e+02,3.198619515058234697e+02
2.383333333333333304e+00,2.962487704861116526e+02,3.198510813607003342e+02
2.399999999999999911e+00,2.963993289993238136e+02,3.198455222487669971e+02
2.416666666666666519e+00,2.965291115594333178e+02,3.198444304059526075e+02
2.433333333333333126e+00,2.966390032472109510e+02,3.198470129305835030e+02
2.450000000000000178e+00,2.967301886935930497e+02,3.198525370216784722e+02
2.466666666666666785e+00,2.968040689171641588e+02,3.198603360656485393e+02
2.483333333333333393e+00,2.968621886112266566e+02,3.198698129335129465e+02
2.500000000000000000e+00,2.969061740885226186e+02,3.198804411457405195e+02
2.516666666666666607e+00,2.969376802867069500e+02,3.198917643661495163e+02
2.533333333333333215e+00,2.969583458301681844e+02,3.199033939491606020e+02
2.549999999999999822e+00,2.969697587332088347e+02,3.199150055206602588e+02
2.566666666666666430e+00,2.969734288697616194e+02,3.199263346940336419e+02
2.583333333333333481e+00,2.969707673235881202e+02,3.199371721821349297e+02
2.600000000000000089e+00,2.969630718220374206e+02,3.199473585307672465e+02
2.616666666666666696e+00,2.969515174669251110e+02,3.199567786656728572e+02
2.633333333333333304e+00,2.969371520016937893e+02,3.199653564135135184e+02
2.649999999999999911e+00,2.969208948914030088e+02,3.199730491267448542e+02
2.666666666666666519e+00,2.969035395457183313e+02,3.199798424169279087e+02
2.683333333333333126e+00,2.968857585908399415e+02,3.199857455278121847e+02
2.700000000000000178e+00,2.968681093058448255e+02,3.199907866646548769e+02
2.716666666666666785e+00,2.968510424090317770e+02,3.199950088592905786e+02
2.733333333333333393e+00,2.968349111573893424e+02,3.199984662499027195e+02
2.750000000000000000e+00,2.968199810386073523e+02,3.200012207854008466e+02
2.766666666666666607e+00,2.968064397237267826e+02,3.200033393527911585e+02
2.783333333333333215e+00,2.967944070027865564e+02,3.200048913165591671e+02
2.799999999999999822e+00,2.967839444764829864e+02,3.200059464516234584e+02
2.816666666666666430e+00,2.967750648237327482e+02,3.200065732457363765e+02
2.833333333333333481e+00,2.967677405075291404e+02,3.200068375430857941e+02
2.850000000000000089e+00,2.967619118195491410e+02,3.200068014981262650e+02
2.866666666666666696e+00,2.967574941974305602e+02,3.200065228071358092e+02
2.883333333333333304e+00,2.967543847776175880e+02,3.200060541844908357e+02
2.899999999999999911e+00,2.967524681712465053e+02,3.200054430510056704e+02
2.916666666666666519e+00,2.967516214709161773e+02,3.200047314027161747e+02
2.933333333333333126e+00,2.967517185127297239e+02,3.200039558300774161e+02
2.950000000000000178e+00,2.967526334308896594e+02,3.200031476595361823e+02
2.966666666666666785e+00,2.967542435518343495e+02,3.200023331917247447e+02
2.983333333333333393e+00,2.967564316817072267e+02,3.200015340129858146e+02
3.000000000000000000e+00,2.967590878452734842e+02,3.200007673595030724e+02
3.016666666666666607e+00,2.967621105365242329e+02,3.200000465158811380e+02
3.033333333333333215e+00,2.967654075415841817e+02,3.199993812325522526e+02
3.049999999999999822e+00,2.967688963933675268e+02,3.199987781488142105e+02
3.066666666666666430e+00,2.967725045151153722e+02,3.199982412105965182e+02
3.083333333333333481e+00,2.967761691067092897e+02,3.199977720741807161e+02
3.100000000000000089e+00,2.967798368237409932e+02,3.199973704890407475e+02
3.116666666666666696e+00,2.967834632949653724e+02,3.199970346547137865e+02
3.133333333333333304e+00,2.967870125191403758e+02,3.199967615481541543e+02
3.149999999999999911e+00,2.967904561775262664e+02,3.199965472193669029e+02
3.166666666666666519e+00,2.967937728935971791e+02,3.199963870542617883e+02
3.183333333333333126e+00,2.967969474669490069e+02,3.199962760046275321e+02
3.200000000000000178e+00,2.967999701040250784e+02,3.199962087859149733e+02
3.216666666666666785e+00,2.968028356641773371e+02,3.199961800441407149e+02
3.233333333333333393e+00,2.968055429358181527e+02,3.199961844937012074e+02
3.250000000000000000e+00,2.968080939540037093e+02,3.199962170282375382e+02
3.266666666666666607e+00,2.968104933677310555e+02,3.199962728069256741e+02
3.283333333333333215e+00,2.968127478625451090e+02,3.199963473187019645e+02
3.299999999999999822e+00,2.968148656417387770e+02,3.199964364269893622e+02
3.316666666666666430e+00,2.968168559674431890e+02,3.199965363974658885e+02
3.333333333333333481e+00,2.968187287613014860e+02,3.199966439113523506e+02
3.350000000000000089e+00,2.968204942630489995e+02,3.199967560665723454e+02
3.366666666666666696e+00,2.968221627443093098e+02,3.199968703689900167e+02
3.383333333333333304e+00,2.968237442741096288e+02,3.199969847157524896e+02
3.399999999999999911e+00,2.968252485320781489e+02,3.199970973725830277e+02
3.416666666666666519e+00,2.968266846648764954e+02,3.199972069466604694e+02
3.433333333333333126e+00,2.968280611812909342e+02,3.199973123565342803e+02
3.449999999999999734e+00,2.968293858812866688e+02,3.199974128003185001e+02
3.466666666666666785e+00,2.968306658144465473e+02,3.199975077232225544e+02
3.483333333333333393e+00,2.968319072633542532e+02,3.199975967852971053e+02
3.500000000000000000e+00,2.968331157477236957e+02,3.199976798301076997e+02
3.516666666666666607e+00,2.968342960453576893e+02,3.199977568548930549e+02
3.533333333333333215e+00,2.968354522263639410e+02,3.199978279826322591e+02
3.549999999999999822e+00,2.968365876973833792e+02,3.199978934363179519e+02
3.566666666666666430e+00,2.968377052529717730e+02,3.199979535156297175e+02
3.583333333333333481e+00,2.968388071316206265e+02,3.199980085761101805e+02
3.600000000000000089e+00,2.968398950742573561e+02,3.199980590108660863e+02
3.616666666666666696e+00,2.968409703834192896e+02,3.199981052347584978e+02
3.633333333333333304e+00,2.968420339815907028e+02,3.199981476709893400e+02
3.649999999999999911e+00,2.968430864675152066e+02,3.199981867399593511e+02
3.666666666666666519e+00,2.968441281695298812e+02,3.199982228502350949e+02
3.683333333333333126e+00,2.968451591952495505e+02,3.199982563914508091e+02
3.699999999999999734e+00,2.968461794771007476e+02,3.199982877289514818e+02
3.716666666666666785e+00,2.968471888134268966e+02,3.199983171999839442e+02
3.733333333333333393e+00,2.968481869050126534e+02,3.199983451112381658e+02
3.750000000000000000e+00,2.968491733870309872e+02,3.199983717375480978e+02
3.766666666666666607e+00,2.968501478565122511e+02,3.199983973215701667e+02
3.783333333333333215e+00,2.968511098955153784e+02,3.199984220742642265e+02
3.799999999999999822e+00,2.968520590902700178e+02,3.199984461760221848e+02
3.816666666666666430e+00,2.968529950465674574e+02,3.199984697782945773e+02
3.833333333333333481e+00,2.968539174017559503e+02,3.199984930055890686e+02
3.850000000000000089e+00,2.968548258336718391e+02,3.199985159577241802e+02
3.866666666666666696e+00,2.968557200668736300e+02,3.199985387122400198e+02
3.883333333333333304e+00,2.968565998765255927e+02,3.199985613268793827e+02
3.899999999999999911e+00,2.968574650902853023e+02,3.199985838420701043e+02
3.916666666666666519e+00,2.968583155885109477e+02,3.199986062833507390e+02
3.933333333333333126e+00,2.968591513030969509e+02,3.199986286636923865e+02
3.949999999999999734e+00,2.968599722152233653e+02,3.199986509856823318e+02
3.966666666666666785e+00,2.968607783522714385e+02,3.199986732435452268e+02
3.983333333333333393e+00,2.968615697841279939e+02,3.199986954249833389e+02
4.000000000000000000e+00,2.968623466190838371e+02,3.199987175128268859e+02
4.016666666666666607e+00,2.968631089994978538e+02,3.199987394864904786e+02
4.033333333333333215e+00,2.968638570973736250e+02,3.199987613232394210e+02
4.049999999999999822e+00,2.968645911099615091e+02,3.199987829992686557e+02
4.066666666666666430e+00,2.968653112554981703e+02,3.199988044906065738e+02
4.083333333333333037e+00,2.968660177691455146e+02,3.199988257738524453e+02
4.099999999999999645e+00,2.968667108992011663e+02,3.199988468267632129e+02
4.116666666666666252e+00,2.968673909036086229e+02,3.199988676287011913e+02
4.133333333333332860e+00,2.968680580468082439e+02,3.199988881609612008e+02
4.150000000000000355e+00,2.968687125969243539e+02,3.199989084069890168e+02
4.166666666666666963e+00,2.968693548233067645e+02,3.199989283525067094e+02
4.183333333333333570e+00,2.968699849944179050e+02,3.199989479855604486e+02
4.200000000000000178e+00,2.968706033760457217e+02,3.199989672965020304e+02
4.216666666666666785e+00,2.968712102298351851e+02,3.199989862779187320e+02
4.233333333333333393e+00,2.968718058121051513e+02,3.199990049245207615e+02
4.250000000000000000e+00,2.968723903729376730e+02,3.199990232329986952e+02
4.266666666666666607e+00,2.968729641555011654e+02,3.199990412018578922e+02
4.283333333333333215e+00,2.968735273955920206e+02,3.199990588312398927e+02
4.299999999999999822e+00,2.968740803213565300e+02,3.199990761227357439e+02
4.316666666666666430e+00,2.968746231531757758e+02,3.199990930791980759e+02
4.333333333333333037e+00,2.968751561036831390e+02,3.199991097045564175e+02
4.349999999999999645e+00,2.968756793778912879e+02,3.199991260036395602e+02
4.366666666666666252e+00,2.968761931734061363e+02,3.199991419820066767e+02
4.383333333333332860e+00,2.968766976807144147e+02,3.199991576457922520e+02
4.400000000000000355e+00,2.968771930835121111e+02,3.199991730015628377e+02
4.416666666666666963e+00,2.968776795590744086e+02,3.199991880561884159e+02
4.433333333333333570e+00,2.968781572786452898e+02,3.199992028167293938e+02
4.450000000000000178e+00,2.968786264078308932e+02,3.199992172903370147e+02
4.466666666666666785e+00,2.968790871069982700e+02,3.199992314841691154e+02
4.483333333333333393e+00,2.968795395316596455e+02,3.199992454053183337e+02
4.500000000000000000e+00,2.968799838328482110e+02,3.199992590607546390e+02
4.516666666666666607e+00,2.968804201574657213e+02,3.199992724572787210e+02
4.533333333333333215e+00,2.968808486486122433e+02,3.199992856014864628e+02
4.549999999999999822e+00,2.968812694458880515e+02,3.199992984997427925e+02
4.566666666666666430e+00,2.968816826856697162e+02,3.199993111581646303e+02
4.583333333333333037e+00,2.968820885013565771e+02,3.199993235826110549e+02
4.599999999999999645e+00,2.968824870235894764e+02,3.199993357786788692e+02
4.616666666666666252e+00,2.968828783804481191e+02,3.199993477517048177e+02
4.633333333333332860e+00,2.968832626976162601e+02,3.199993595067709862e+02
4.650000000000000355e+00,2.968836400985281898e+02,3.199993710487144085e+02
4.666666666666666963e+00,2.968840107044896968e+02,3.199993823821379806e+02
4.683333333333333570e+00,2.968843746347852743e+02,3.199993935114252395e+02
4.700000000000000178e+00,2.968847320067579858e+02,3.199994044407539491e+02
4.716666666666666785e+00,2.968850829358852934e+02,3.199994151741122437e+02
4.733333333333333393e+00,2.968854275358323207e+02,3.199994257153142030e+02
4.750000000000000000e+00,2.968857659184971567e+02,3.199994360680154273e+02
4.766666666666666607e+00,2.968860981940459851e+02,3.199994462357277030e+02
4.783333333333333215e+00,2.968864244709419609e+02,3.199994562218340093e+02
4.799999999999999822e+00,2.968867448559632862e+02,3.199994660296014217e+02
4.816666666666666430e+00,2.968870594542210029e+02,3.199994756621937313e+02
4.833333333333333037e+00,2.968873683691708720e+02,3.199994851226826995e+02
4.849999999999999645e+00,2.968876717026234928e+02,3.199994944140583470e+02
4.866666666666666252e+00,2.968879695547512938e+02,3.199995035392380487e+02
4.883333333333332860e+00,2.968882620240962069e+02,3.199995125010743777e+02
4.900000000000000355e+00,2.968885492075767161e+02,3.199995213023619272e+02
4.916666666666666963e+00,2.968888312004954173e+02,3.199995299458432214e+02
4.933333333333333570e+00,2.968891080965470906e+02,3.199995384342133775e+02
4.950000000000000178e+00,2.968893799878287609e+02,3.199995467701247662e+02
4.966666666666666785e+00,2.968896469648474294e+02,3.199995549561891721e+02
4.983333333333333393e+00,2.968899091165370123e+02,3.199995629949814884e+02
5.000000000000000000e+00,2.968901665302664696e+02,3.199995708890407400e+02
